STATE;STATENAME;ST_CASE;VE_TOTAL;VE_FORMS;PVH_INVL;PEDS;PERSONS;PERMVIT;PERNOTMVIT;COUNTY;COUNTYNAME;CITY;CITYNAME;DAY;DAYNAME;MONTH;MONTHNAME;YEAR;DAY_WEEK;DAY_WEEKNAME;HOUR;HOURNAME;MINUTE;MINUTENAME;NHS;NHSNAME;ROUTE;ROUTENAME;TWAY_ID;TWAY_ID2;RUR_URB;RUR_URBNAME;FUNC_SYS;FUNC_SYSNAME;RD_OWNER;RD_OWNERNAME;MILEPT;MILEPTNAME;LATITUDE;LATITUDENAME;LONGITUD;LONGITUDNAME;SP_JUR;SP_JURNAME;HARM_EV;HARM_EVNAME;MAN_COLL;MAN_COLLNAME;RELJCT1;RELJCT1NAME;RELJCT2;RELJCT2NAME;TYP_INT;TYP_INTNAME;WRK_ZONE;WRK_ZONENAME;REL_ROAD;REL_ROADNAME;LGT_COND;LGT_CONDNAME;WEATHER1;WEATHER1NAME;WEATHER2;WEATHER2NAME;WEATHER;WEATHERNAME;SCH_BUS;SCH_BUSNAME;RAIL;RAILNAME;NOT_HOUR;NOT_HOURNAME;NOT_MIN;NOT_MINNAME;ARR_HOUR;ARR_HOURNAME;ARR_MIN;ARR_MINNAME;HOSP_HR;HOSP_HRNAME;HOSP_MN;HOSP_MNNAME;CF1;CF1NAME;CF2;CF2NAME;CF3;CF3NAME;FATALS;DRUNK_DR
43;Puerto Rico;430152;1;1;0;1;1;1;1;72;PUERTO RICO (72);930;SAN JUAN;28;28;7;July;2018;7;Saturday;19;7:00pm-7:59pm;55;55;0;This section IS NOT on the NHS;4;County Road;CR-FERNANDEZ JUNCOS AVE;;2;Urban;5;Major Collector;2;County Highway Agency;17;17;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430153;1;1;0;0;2;2;0;72;PUERTO RICO (72);980;TOA BAJA;17;17;2;February;2018;7;Saturday;4;4:00am-4:59am;30;30;0;This section IS NOT on the NHS;4;County Road;CR-SABANA SECA AVE;;2;Urban;5;Major Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430154;2;2;0;0;2;2;0;72;PUERTO RICO (72);930;SAN JUAN;10;10;7;July;2018;3;Tuesday;19;7:00pm-7:59pm;45;45;1;This section IS ON the NHS;4;County Road;CR-181;INT PR-17;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;1;Non-Junction;1;Not an Intersection;0;None;2;On Shoulder;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;7;7:00am-7:59am;50;50;7;7:00am-7:59am;55;55;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430155;2;2;0;0;2;2;0;72;PUERTO RICO (72);930;SAN JUAN;29;29;7;July;2018;1;Sunday;22;10:00pm-10:59pm;16;16;1;This section IS ON the NHS;4;County Road;CR-26;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;7;7;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;7;Sideswipe - Same Direction;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430156;1;1;0;0;2;2;0;72;PUERTO RICO (72);930;SAN JUAN;2;2;8;August;2018;5;Thursday;19;7:00pm-7:59pm;25;25;1;This section IS ON the NHS;1;Interstate;I-18;SALIDA PR 17;2;Urban;1;Interstate;1;State Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;5;Fell/Jumped from Vehicle;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;19;7:00pm-7:59pm;26;26;19;7:00pm-7:59pm;28;28;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430157;1;1;0;0;1;1;0;72;PUERTO RICO (72);180;CAMUY;7;7;8;August;2018;3;Tuesday;1;1:00am-1:59am;57;57;0;This section IS NOT on the NHS;4;County Road;CR-485;;1;Rural;6;Minor Collector;2;County Highway Agency;22;22;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;38;Fence;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;6;Off Roadway-Location Unknown;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430158;1;1;0;1;1;1;1;72;PUERTO RICO (72);140;BAYAMON, BAYAMON;15;15;1;January;2018;2;Monday;5;5:00am-5:59am;30;30;0;This section IS NOT on the NHS;4;County Road;CR-COLECTORA CENTRAL AVE;;2;Urban;5;Major Collector;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;6;Off Roadway-Location Unknown;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430159;1;1;0;0;1;1;0;72;PUERTO RICO (72);130;BARRANQUITAS;8;8;7;July;2018;1;Sunday;9;9:00am-9:59am;0;0;0;This section IS NOT on the NHS;4;County Road;CR-7720;;2;Urban;7;Local;2;County Highway Agency;16;16;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;7;Other Non-Collision;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;5;Outside Trafficway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430160;3;2;1;0;3;2;1;72;PUERTO RICO (72);360;DORADO;19;19;7;July;2018;5;Thursday;12;12:00pm-12:59pm;20;20;0;This section IS NOT on the NHS;4;County Road;CR-696;;1;Rural;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;14;Parked Motor Vehicle;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;6;Off Roadway-Location Unknown;1;Daylight;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;1
43;Puerto Rico;430161;1;1;0;0;1;1;0;72;PUERTO RICO (72);200;CAROLINA;25;25;7;July;2018;4;Wednesday;21;9:00pm-9:59pm;40;40;0;This section IS NOT on the NHS;4;County Road;CR-ROBERTO CLEMENTE AVE;;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;25;Concrete Traffic Barrier;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;3;On Median;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430162;1;1;0;0;1;1;0;72;PUERTO RICO (72);140;BAYAMON, BAYAMON;3;3;8;August;2018;6;Friday;1;1:00am-1:59am;27;27;0;This section IS NOT on the NHS;4;County Road;CR-174;INT PR 177;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;3;On Median;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430163;4;4;0;0;7;7;0;72;PUERTO RICO (72);930;SAN JUAN;4;4;8;August;2018;7;Saturday;21;9:00pm-9:59pm;5;5;1;This section IS ON the NHS;4;County Road;CR-3;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;40;40;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;1
43;Puerto Rico;430164;1;1;0;1;1;1;1;72;PUERTO RICO (72);380;FAJARDO, FAJARDO;26;26;8;August;2018;1;Sunday;20;8:00pm-8:59pm;17;17;1;This section IS ON the NHS;1;Interstate;I-3;;2;Urban;1;Interstate;1;State Highway Agency;459;459;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430165;1;1;0;0;1;1;0;72;PUERTO RICO (72);70;ANASCO;21;21;7;July;2018;7;Saturday;2;2:00am-2:59am;0;0;0;This section IS NOT on the NHS;4;County Road;CR-405;;2;Urban;7;Local;2;County Highway Agency;16;16;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;39;Wall;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;6;Off Roadway-Location Unknown;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430166;1;1;0;1;1;1;1;72;PUERTO RICO (72);490;HORMIGUEROS;1;1;8;August;2018;4;Wednesday;20;8:00pm-8:59pm;49;49;1;This section IS ON the NHS;1;Interstate;I-2;;2;Urban;1;Interstate;1;State Highway Agency;1644;1644;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430167;1;1;0;1;1;1;1;72;PUERTO RICO (72);930;SAN JUAN;25;25;8;August;2018;7;Saturday;4;4:00am-4:59am;45;45;0;This section IS NOT on the NHS;4;County Road;CR-MOLUCA ST RES 810 A;;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;4;Dawn;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430168;2;2;0;0;2;2;0;72;PUERTO RICO (72);70;ANASCO;1;1;9;September;2018;7;Saturday;6;6:00am-6:59am;10;10;1;This section IS ON the NHS;1;Interstate;I-2;INT PR 402;1;Rural;1;Interstate;1;State Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;1;Yes;2;Intersection;3;T-Intersection;0;None;1;On Roadway;4;Dawn;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430169;1;1;0;1;1;1;1;72;PUERTO RICO (72);470;HATILLO;5;5;9;September;2018;4;Wednesday;16;4:00pm-4:59pm;40;40;1;This section IS ON the NHS;1;Interstate;I-2;;2;Urban;1;Interstate;1;State Highway Agency;853;853;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;43;Other Fixed Object;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;6;Off Roadway-Location Unknown;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430170;1;1;0;1;1;1;1;72;PUERTO RICO (72);920;SAN GERMAN;8;8;9;September;2018;7;Saturday;6;6:00am-6:59am;35;35;1;This section IS ON the NHS;1;Interstate;I-2;;1;Rural;1;Interstate;1;State Highway Agency;1722;1722;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430171;1;1;0;0;1;1;0;72;PUERTO RICO (72);950;SN SEBASTIAN, SN SEBAST;22;22;9;September;2018;7;Saturday;21;9:00pm-9:59pm;30;30;0;This section IS NOT on the NHS;4;County Road;CR-433;;1;Rural;6;Minor Collector;2;County Highway Agency;7;7;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;42;Tree (Standing Only);0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;6;Off Roadway-Location Unknown;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;21;9:00pm-9:59pm;47;47;22;10:00pm-10:59pm;0;0;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430172;1;1;0;0;1;1;0;72;PUERTO RICO (72);790;QUEBRADILLAS;30;30;9;September;2018;1;Sunday;2;2:00am-2:59am;25;25;0;This section IS NOT on the NHS;4;County Road;CR-113;;1;Rural;6;Minor Collector;2;County Highway Agency;115;115;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;42;Tree (Standing Only);0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;6;Off Roadway-Location Unknown;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430173;2;2;0;0;5;5;0;72;PUERTO RICO (72);230;CAYEY;25;25;2;February;2018;1;Sunday;18;6:00pm-6:59pm;0;0;1;This section IS ON the NHS;1;Interstate;I-52;;1;Rural;1;Interstate;1;State Highway Agency;424;424;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430174;2;2;0;0;3;3;0;72;PUERTO RICO (72);170;CAGUAS;12;12;8;August;2018;1;Sunday;1;1:00am-1:59am;50;50;0;This section IS NOT on the NHS;4;County Road;CR-PINO AVE;;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;1;1:00am-1:59am;57;57;2;2:00am-2:59am;5;5;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430175;2;2;0;0;2;2;0;72;PUERTO RICO (72);140;BAYAMON, BAYAMON;9;9;2;February;2018;6;Friday;20;8:00pm-8:59pm;20;20;1;This section IS ON the NHS;4;County Road;CR-2;INT PR-8855;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;1;Yes;2;Intersection;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430176;1;1;0;0;3;3;0;72;PUERTO RICO (72);380;FAJARDO, FAJARDO;17;17;2;February;2018;7;Saturday;5;5:00am-5:59am;46;46;0;This section IS NOT on the NHS;4;County Road;CR-194;;1;Rural;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;0
43;Puerto Rico;430177;1;1;0;1;1;1;1;72;PUERTO RICO (72);120;BARCELONETA;29;29;3;March;2018;5;Thursday;18;6:00pm-6:59pm;40;40;1;This section IS ON the NHS;4;County Road;CR-140;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;643;643;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430178;1;1;0;1;1;1;1;72;PUERTO RICO (72);930;SAN JUAN;9;9;6;June;2018;7;Saturday;1;1:00am-1:59am;3;3;0;This section IS NOT on the NHS;4;County Road;CR-KALAF ST;;2;Urban;7;Local;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430179;1;1;0;1;1;1;1;72;PUERTO RICO (72);140;BAYAMON, BAYAMON;5;5;8;August;2018;1;Sunday;5;5:00am-5:59am;40;40;0;This section IS NOT on the NHS;4;County Road;CR-174;;1;Rural;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;4;Dawn;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430180;2;2;0;0;2;2;0;72;PUERTO RICO (72);190;CANOVANAS, CANOVANAS;17;17;8;August;2018;6;Friday;2;2:00am-2:59am;38;38;1;This section IS ON the NHS;4;County Road;CR-3;;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;174;174;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430181;2;2;0;0;3;3;0;72;PUERTO RICO (72);760;PONCE;18;18;8;August;2018;7;Saturday;0;0:00am-0:59am;45;45;1;This section IS ON the NHS;4;County Road;CR-12;;1;Rural;3;Principal Arterial - Other;2;County Highway Agency;52;52;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;99;Unknown;98;Unknown if Transported;0;None;0;None;0;None;1;1
43;Puerto Rico;430182;1;1;0;0;2;2;0;72;PUERTO RICO (72);550;LAJAS;19;19;8;August;2018;1;Sunday;1;1:00am-1:59am;55;55;0;This section IS NOT on the NHS;4;County Road;CR-116;INT PR 122;1;Rural;4;Minor Arterial;2;County Highway Agency;10;10;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;43;Other Fixed Object;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;6;Off Roadway-Location Unknown;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
43;Puerto Rico;430183;1;1;0;1;1;1;1;72;PUERTO RICO (72);530;JUANA DIAZ;3;3;9;September;2018;2;Monday;7;7:00am-7:59am;45;45;0;This section IS NOT on the NHS;4;County Road;CR-14;;1;Rural;4;Minor Arterial;2;County Highway Agency;129;129;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;8;Pedestrian;0;Not a Collision with Motor Vehicle In-Transport;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430184;6;2;4;0;2;2;0;72;PUERTO RICO (72);140;BAYAMON, BAYAMON;5;5;9;September;2018;4;Wednesday;14;2:00pm-2:59pm;39;39;0;This section IS NOT on the NHS;4;County Road;CR-SANTA JUANITA AVE;;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
43;Puerto Rico;430185;2;2;0;0;2;2;0;72;PUERTO RICO (72);590;LAS PIEDRAS;8;8;9;September;2018;7;Saturday;19;7:00pm-7:59pm;23;23;0;This section IS NOT on the NHS;4;County Road;CR-198;;1;Rural;6;Minor Collector;2;County Highway Agency;48;48;888.888;Not Available;8.888.888;Not Available;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;8;Sideswipe - Opposite Direction;0;No;1;Non-Junction;1;Not an Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;88;Not Applicable (Not Notified);88;Not Applicable (Not Notified);88;Not Applicable;88;Not Applicable;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
